compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 13.3,32,clflush,main,-,baseline,direct,0,25,50,50,48.84,5.3,0.07,10.04,0.18,0.00,0.10,0.000,0.000,0.000
g++ 13.3,32,clflush,main,-,baseline,touch,1,225,275,400,298.56,108.3,1.43,259.76,1.44,0.00,2.03,0.000,0.000,0.000
g++ 13.3,32,clflush,main,-,baseline,touch+touch,2,250,275,775,342.41,156.7,2.08,303.62,2.08,0.00,2.93,0.000,0.000,0.000
g++ 13.3,32,clflush,main,const,yardstick,vf,1,450,525,1125,592.38,194.5,2.58,553.58,2.58,293.82,2.95,117.751,1.000,1.000
g++ 13.3,32,clflush,main,const,yardstick,vf+vf,2,450,550,1400,688.34,298.7,3.96,649.55,3.96,345.93,4.47,138.635,1.000,1.000
g++ 13.3,32,clflush,main,const,vptr_vector,om vptr,1,475,525,1050,579.02,160.6,2.13,540.22,2.13,530.18,2.13,212.474,0.976,1.804
g++ 13.3,32,clflush,main,const,vptr_vector,om ref,1,825,1050,1850,1179.60,270.6,3.58,1140.80,3.59,881.04,3.86,353.085,2.061,2.999
g++ 13.3,32,clflush,main,const,vptr_vector,om vptr,2,725,800,1450,896.76,225.9,2.99,857.97,3.00,847.93,2.99,339.814,1.321,2.451
g++ 13.3,32,clflush,main,const,vptr_vector,om ref,2,1075,1425,2200,1576.83,339.0,4.49,1538.04,4.49,1234.42,4.95,494.704,2.368,3.568
g++ 13.3,32,clflush,main,const,vptr_map,om vptr,1,475,525,825,562.47,108.0,1.43,523.68,1.44,513.64,1.43,205.844,0.946,1.748
g++ 13.3,32,clflush,main,const,vptr_map,om ref,1,600,800,1475,889.41,219.1,2.90,850.62,2.91,590.86,3.24,236.791,1.537,2.011
g++ 13.3,32,clflush,main,const,vptr_map,om vptr,2,650,725,1475,837.93,247.7,3.28,799.13,3.28,789.09,3.28,316.234,1.230,2.281
g++ 13.3,32,clflush,main,const,vptr_map,om ref,2,900,975,1800,1141.60,293.2,3.88,1102.81,3.89,799.19,4.40,320.282,1.698,2.310
g++ 13.3,32,clflush,main,const,flat_map,om vptr,1,450,500,1175,618.35,242.2,3.21,579.55,3.21,569.51,3.21,228.236,1.047,1.938
g++ 13.3,32,clflush,main,const,flat_map,om ref,1,500,725,1300,803.31,186.5,2.47,764.52,2.48,504.75,2.86,202.285,1.381,1.718
g++ 13.3,32,clflush,main,const,flat_map,om vptr,2,650,700,1300,787.48,182.2,2.41,748.68,2.42,738.64,2.41,296.017,1.153,2.135
g++ 13.3,32,clflush,main,const,flat_map,om ref,2,900,1050,1775,1184.70,291.1,3.86,1145.91,3.86,842.29,4.38,337.555,1.764,2.435
g++ 13.3,32,clflush,main,const,indirect,om vptr,1,450,500,1100,599.36,204.6,2.71,560.57,2.71,550.52,2.71,220.627,1.013,1.874
g++ 13.3,32,clflush,main,const,indirect,om ref,1,1075,1175,1975,1345.13,296.0,3.92,1306.33,3.92,1046.57,4.17,419.423,2.360,3.562
g++ 13.3,32,clflush,main,const,indirect,om vptr,2,675,775,1600,938.33,318.5,4.22,899.54,4.22,889.49,4.22,356.472,1.385,2.571
g++ 13.3,32,clflush,main,const,indirect,om ref,2,1450,1650,2425,1800.52,325.9,4.32,1761.72,4.32,1458.11,4.79,584.349,2.712,4.215
g++ 13.3,32,clflush,inplace,-,baseline,touch,1,225,275,400,301.42,102.4,1.36,262.62,1.37,0.00,1.92,0.000,0.000,0.000
g++ 13.3,32,clflush,inplace,-,baseline,touch+touch,2,250,300,925,389.19,213.3,2.83,350.40,2.83,0.00,4.00,0.000,0.000,0.000
g++ 13.3,32,clflush,inplace,const,yardstick,vf,1,500,550,1175,623.15,208.2,2.76,584.36,2.76,321.74,3.07,128.939,1.000,1.000
g++ 13.3,32,clflush,inplace,const,yardstick,vf+vf,2,475,575,1400,743.74,309.1,4.09,704.95,4.10,354.55,4.97,142.088,1.000,1.000
g++ 13.3,32,clflush,inplace,const,inplace,om ref,1,500,575,1350,693.66,258.9,3.43,654.87,3.43,392.25,3.69,157.196,1.121,1.219
g++ 13.3,32,clflush,inplace,const,inplace,om ref,2,675,850,1725,1029.35,339.8,4.50,990.55,4.50,640.15,5.31,256.547,1.405,1.806
g++ 13.3,32,clflush,inplace_ind,-,baseline,touch,1,200,250,500,290.63,115.7,1.53,251.84,1.54,0.00,2.17,0.000,0.000,0.000
g++ 13.3,32,clflush,inplace_ind,-,baseline,touch+touch,2,250,250,825,316.37,178.3,2.36,277.58,2.37,0.00,3.34,0.000,0.000,0.000
g++ 13.3,32,clflush,inplace_ind,const,yardstick,vf,1,450,475,950,526.61,158.7,2.10,487.82,2.11,235.98,2.60,94.570,1.000,1.000
g++ 13.3,32,clflush,inplace_ind,const,yardstick,vf+vf,2,400,500,1375,635.82,300.3,3.98,597.02,3.98,319.44,4.63,128.020,1.000,1.000
g++ 13.3,32,clflush,inplace_ind,const,inplace_ind,om ref,1,650,750,1500,863.46,262.2,3.47,824.66,3.48,572.82,3.80,229.565,1.691,2.427
g++ 13.3,32,clflush,inplace_ind,const,inplace_ind,om ref,2,850,1075,1850,1226.68,331.8,4.40,1187.89,4.40,910.31,4.99,364.816,1.990,2.850
g++ 13.3,32,clflush,main,use,yardstick,vf,1,375,475,925,519.13,152.8,2.02,480.34,2.03,220.57,2.48,88.397,1.000,1.000
g++ 13.3,32,clflush,main,use,yardstick,vf+vf,2,425,525,1375,664.50,303.7,4.02,625.70,4.03,322.08,4.53,129.078,1.000,1.000
g++ 13.3,32,clflush,main,use,vptr_vector,om vptr,1,450,475,1025,538.29,172.4,2.28,499.50,2.29,239.73,2.70,96.075,1.040,1.087
g++ 13.3,32,clflush,main,use,vptr_vector,om ref,1,700,925,1575,1015.94,211.3,2.80,977.14,2.80,717.38,3.15,287.497,2.034,3.252
g++ 13.3,32,clflush,main,use,vptr_vector,om vptr,2,650,700,1125,760.00,140.4,1.86,721.20,1.87,417.58,2.79,167.350,1.153,1.297
g++ 13.3,32,clflush,main,use,vptr_vector,om ref,2,925,1450,2175,1555.97,354.5,4.69,1517.18,4.70,1213.56,5.13,486.344,2.425,3.768
g++ 13.3,32,clflush,main,use,vptr_map,om vptr,1,500,525,925,571.67,133.0,1.76,532.88,1.77,273.11,2.27,109.453,1.109,1.238
g++ 13.3,32,clflush,main,use,vptr_map,om ref,1,550,825,1475,925.63,225.1,2.98,886.84,2.99,627.07,3.31,251.306,1.846,2.843
g++ 13.3,32,clflush,main,use,vptr_map,om vptr,2,750,800,1450,892.46,213.4,2.83,853.66,2.83,550.04,3.51,220.435,1.364,1.708
g++ 13.3,32,clflush,main,use,vptr_map,om ref,2,1000,1075,1975,1260.08,340.2,4.51,1221.29,4.51,917.67,4.96,367.763,1.952,2.849
g++ 13.3,32,clflush,main,use,flat_map,om vptr,1,500,525,850,570.46,111.0,1.47,531.66,1.48,271.90,2.05,108.966,1.107,1.233
g++ 13.3,32,clflush,main,use,flat_map,om ref,1,725,825,1375,901.09,191.4,2.54,862.29,2.54,602.53,2.91,241.470,1.795,2.732
g++ 13.3,32,clflush,main,use,flat_map,om vptr,2,750,850,1600,954.84,261.3,3.46,916.04,3.46,612.43,4.04,245.435,1.464,1.901
g++ 13.3,32,clflush,main,use,flat_map,om ref,2,900,1075,1925,1241.29,344.3,4.56,1202.50,4.56,898.88,5.01,360.235,1.922,2.791
g++ 13.3,32,clflush,main,use,indirect,om vptr,1,450,500,1000,555.67,166.1,2.20,516.87,2.21,257.11,2.63,103.039,1.076,1.166
g++ 13.3,32,clflush,main,use,indirect,om ref,1,1050,1200,2025,1374.11,311.6,4.13,1335.31,4.13,1075.55,4.37,431.036,2.780,4.876
g++ 13.3,32,clflush,main,use,indirect,om vptr,2,675,750,1450,853.01,244.4,3.24,814.22,3.24,510.60,3.85,204.628,1.301,1.585
g++ 13.3,32,clflush,main,use,indirect,om ref,2,1325,1775,2300,1751.51,342.7,4.54,1712.72,4.54,1409.10,4.99,564.710,2.737,4.375
g++ 13.3,32,clflush,inplace,use,yardstick,vf,1,450,475,1000,547.31,168.6,2.23,508.52,2.24,245.89,2.61,98.545,1.000,1.000
g++ 13.3,32,clflush,inplace,use,yardstick,vf+vf,2,450,525,1375,674.68,293.5,3.89,635.88,3.89,285.48,4.81,114.410,1.000,1.000
g++ 13.3,32,clflush,inplace_ind,use,yardstick,vf,1,450,500,1050,565.80,180.5,2.39,527.00,2.40,275.17,2.84,110.276,1.000,1.000
g++ 13.3,32,clflush,inplace_ind,use,yardstick,vf+vf,2,475,550,1375,702.61,295.7,3.92,663.82,3.92,386.24,4.57,154.788,1.000,1.000
g++ 13.3,32,clflush,inplace,use,inplace,om ref,1,250,500,1200,588.84,221.8,2.94,550.05,2.94,287.43,3.24,115.188,1.082,1.169
g++ 13.3,32,clflush,inplace,use,inplace,om ref,2,650,800,1500,916.21,259.0,3.43,877.41,3.43,527.01,4.44,211.205,1.380,1.846
g++ 13.3,32,clflush,inplace_ind,use,inplace_ind,om ref,1,650,725,1350,818.38,206.9,2.74,779.59,2.75,527.75,3.14,211.501,1.479,1.918
g++ 13.3,32,clflush,inplace_ind,use,inplace_ind,om ref,2,850,1000,1825,1164.10,322.5,4.27,1125.30,4.27,847.72,4.88,339.733,1.695,2.195
