compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 13.3,32,clflush,main,const,flat_map,om ref,2,925,1075,1850,1209.32,296.4,3.93,1160.64,3.93,879.91,4.55,365.476,2.002,2.944
g++ 13.3,32,clflush,main,const,indirect,om vptr,1,450,525,1050,587.08,182.5,2.42,538.39,2.42,538.39,2.42,223.626,1.095,2.029
g++ 13.3,32,clflush,main,const,indirect,om ref,1,1100,1275,2100,1432.23,325.9,4.32,1383.54,4.32,1157.22,4.48,480.660,2.814,4.361
g++ 13.3,32,clflush,main,const,indirect,om vptr,2,675,800,1650,959.74,314.6,4.17,911.06,4.17,911.06,4.17,378.414,1.572,3.048
g++ 13.3,32,clflush,main,const,indirect,om ref,2,1350,1800,2425,1847.07,348.4,4.61,1798.39,4.61,1517.66,5.16,630.369,3.103,5.078
g++ 13.3,32,clflush,inplace,-,baseline,nvf,1,225,275,475,306.18,106.3,1.41,257.50,1.41,0.00,1.99,0.000,0.000,0.000
g++ 13.3,32,clflush,inplace,-,baseline,nvf+nvf,2,250,300,800,355.50,164.8,2.18,306.81,2.18,0.00,3.09,0.000,0.000,0.000
g++ 13.3,32,clflush,inplace,const,yardstick,vf,1,475,575,1175,661.04,212.3,2.81,612.36,2.81,354.86,3.14,147.391,1.000,1.000
g++ 13.3,32,clflush,inplace,const,yardstick,vf+vf,2,500,600,1375,729.38,269.1,3.56,680.69,3.56,373.88,4.18,155.294,1.000,1.000
g++ 13.3,32,clflush,inplace,const,inplace,om ref,1,500,550,1275,641.45,230.4,3.05,592.77,3.05,335.27,3.36,139.256,0.968,0.945
g++ 13.3,32,clflush,inplace,const,inplace,om ref,2,700,850,1625,961.50,276.8,3.67,912.82,3.67,606.01,4.27,251.710,1.341,1.621
g++ 13.3,32,clflush,inplace_ind,-,baseline,nvf,1,200,275,400,289.59,97.2,1.29,240.90,1.29,0.00,1.82,0.000,0.000,0.000
g++ 13.3,32,clflush,inplace_ind,-,baseline,nvf+nvf,2,250,300,850,380.75,189.5,2.51,332.07,2.51,0.00,3.55,0.000,0.000,0.000
g++ 13.3,32,clflush,inplace_ind,const,yardstick,vf,1,450,525,1050,581.63,175.9,2.33,532.94,2.33,292.04,2.66,121.301,1.000,1.000
g++ 13.3,32,clflush,inplace_ind,const,yardstick,vf+vf,2,475,625,1400,762.08,287.0,3.80,713.39,3.80,381.32,4.56,158.386,1.000,1.000
g++ 13.3,32,clflush,inplace_ind,const,inplace_ind,om ref,1,675,825,1550,936.39,265.0,3.51,887.71,3.51,646.81,3.74,268.656,1.666,2.215
g++ 13.3,32,clflush,inplace_ind,const,inplace_ind,om ref,2,950,1125,1950,1283.24,326.4,4.32,1234.56,4.32,902.49,5.00,374.854,1.731,2.367
g++ 13.3,32,clflush,main,use,yardstick,vf,1,475,600,1500,753.33,322.3,4.27,704.65,4.27,478.33,4.44,198.677,1.000,1.000
g++ 13.3,32,clflush,main,use,yardstick,vf+vf,2,475,575,1375,715.71,277.8,3.68,667.02,3.68,386.29,4.34,160.450,1.000,1.000
g++ 13.3,32,clflush,main,use,vptr_vector,om vptr,1,475,525,1000,585.21,164.9,2.18,536.53,2.19,310.21,2.49,128.848,0.761,0.649
g++ 13.3,32,clflush,main,use,vptr_vector,om ref,1,875,1000,1775,1136.56,292.6,3.88,1087.87,3.88,861.55,4.06,357.852,1.544,1.801
g++ 13.3,32,clflush,main,use,vptr_vector,om vptr,2,675,750,1500,869.99,259.0,3.43,821.31,3.43,540.58,4.13,224.533,1.231,1.399
g++ 13.3,32,clflush,main,use,vptr_vector,om ref,2,1100,1375,2075,1484.54,314.7,4.17,1435.86,4.17,1155.13,4.76,479.790,2.153,2.990
g++ 13.3,32,clflush,main,use,vptr_map,om vptr,1,450,525,1050,586.95,184.5,2.44,538.26,2.45,311.94,2.72,129.568,0.764,0.652
g++ 13.3,32,clflush,main,use,vptr_map,om ref,1,675,775,1350,845.60,194.7,2.58,796.92,2.58,570.60,2.84,237.001,1.131,1.193
g++ 13.3,32,clflush,main,use,vptr_map,om vptr,2,675,725,1275,805.25,184.5,2.44,756.57,2.44,475.84,3.36,197.644,1.134,1.232
g++ 13.3,32,clflush,main,use,vptr_map,om ref,2,900,1050,1850,1214.96,312.1,4.13,1166.28,4.13,885.55,4.73,367.820,1.748,2.292
g++ 13.3,32,clflush,main,use,flat_map,om vptr,1,450,500,950,563.41,156.2,2.07,514.73,2.07,288.41,2.39,119.792,0.730,0.603
g++ 13.3,32,clflush,main,use,flat_map,om ref,1,700,750,1450,853.64,225.6,2.99,804.95,2.99,578.63,3.22,240.338,1.142,1.210
g++ 13.3,32,clflush,main,use,flat_map,om vptr,2,675,725,1375,816.53,214.2,2.84,767.85,2.84,487.12,3.65,202.328,1.151,1.261
g++ 13.3,32,clflush,main,use,flat_map,om ref,2,900,1050,1875,1236.49,341.2,4.52,1187.80,4.52,907.07,5.07,376.759,1.781,2.348
g++ 13.3,32,clflush,main,use,indirect,om vptr,1,450,525,1200,628.31,219.4,2.91,579.63,2.91,353.31,3.14,146.748,0.823,0.739
g++ 13.3,32,clflush,main,use,indirect,om ref,1,1100,1300,2100,1452.08,343.2,4.55,1403.40,4.55,1177.08,4.70,488.907,1.992,2.461
g++ 13.3,32,clflush,main,use,indirect,om vptr,2,675,850,1675,1007.87,321.2,4.25,959.19,4.25,678.46,4.84,281.803,1.438,1.756
g++ 13.3,32,clflush,main,use,indirect,om ref,2,1325,1925,2475,1897.98,362.8,4.81,1849.30,4.81,1568.57,5.33,651.516,2.772,4.061
g++ 13.3,32,clflush,inplace,use,yardstick,vf,1,475,525,1125,606.74,195.7,2.59,558.06,2.59,300.56,2.95,124.838,1.000,1.000
g++ 13.3,32,clflush,inplace,use,yardstick,vf+vf,2,475,575,1350,688.91,264.1,3.50,640.23,3.50,333.42,4.12,138.487,1.000,1.000
g++ 13.3,32,clflush,inplace_ind,use,yardstick,vf,1,475,525,1075,590.71,182.9,2.42,542.03,2.42,301.12,2.74,125.073,1.000,1.000
g++ 13.3,32,clflush,inplace_ind,use,yardstick,vf+vf,2,500,575,1325,699.47,259.7,3.44,650.79,3.44,318.72,4.26,132.382,1.000,1.000
g++ 13.3,32,clflush,inplace,use,inplace,om ref,1,275,550,1225,643.91,224.1,2.97,595.23,2.97,337.73,3.29,140.278,1.067,1.124
g++ 13.3,32,clflush,inplace,use,inplace,om ref,2,700,825,1500,921.17,235.8,3.12,872.48,3.12,565.67,3.81,234.955,1.363,1.697
g++ 13.3,32,clflush,inplace_ind,use,inplace_ind,om ref,1,700,775,1350,845.39,194.7,2.58,796.71,2.58,555.80,2.88,230.856,1.470,1.846
g++ 13.3,32,clflush,inplace_ind,use,inplace_ind,om ref,2,900,1025,1875,1178.26,312.5,4.14,1129.57,4.14,797.50,4.84,331.249,1.736,2.502
